ZipCode,City,StreetAddress,Latitude,Longitude,StateFull
70178,"Stuttgart Süd","Ollenhauer Str. 81",48.754351,9.075654,Baden-Württemberg
74078,"Heilbronn Heilbronn","Kurfuerstendamm 73",49.242631,9.237885,Baden-Württemberg
66996,Schindhard,"Hardenbergstraße 41",48.943597,7.768349,Rheinland-Pfalz
54314,Vierherrenborn,"Lützowplatz 49",49.643063,6.699581,Rheinland-Pfalz
39011,Magdeburg,"Unter den Linden 30",52.098058,11.701931,Sachsen-Anhalt
24628,Hartenholm,"Karl-Liebknecht-Strasse 77",53.868707,10.102333,Schleswig-Holstein
32107,"Bad Salzuflen Werl-Aspe","Rohrdamm 86",52.006682,8.802333,Nordrhein-Westfalen
84435,Lengdorf,"Jahnstrasse 3",48.197772,12.010648,"Freistaat Bayern"
80014,München,"Kurfuerstendamm 35",48.073107,11.601144,"Freistaat Bayern"
41464,"Neuss Stadionviertel","Am Borsigturm 3",51.181513,6.583636,Nordrhein-Westfalen
84036,Kumhausen,"Albrechtstrasse 10",48.45996,12.257729,"Freistaat Bayern"
86695,Allmannshofen,"Alt Reinickendorf 68",48.674967,10.810699,"Freistaat Bayern"
97265,Hettstadt,"Mühlenstrasse 26",49.710558,9.820006,"Freistaat Bayern"
29693,Böhme,"Rohrdamm 35",52.68052,9.601444,Niedersachsen
81307,München,"Rosenstrasse 40",48.163183,11.587769,"Freistaat Bayern"
95412,Bayreuth,"Kantstrasse 85",49.912643,11.656924,"Freistaat Bayern"
86070,Augsburg,"Sonnenallee 35",48.326207,10.82049,"Freistaat Bayern"
02954,Rietschen,"Amsinckstrasse 77",51.310225,14.83937,"Freistaat Sachsen"
76879,Knittelsheim,"Brandenburgische Strasse 78",49.27828,8.180431,Rheinland-Pfalz
77716,Fischerbach,"Bleibtreustraße 75",48.360027,8.107531,Baden-Württemberg
83230,Bernau,"Gubener Str. 41",47.592959,9.602132,"Freistaat Bayern"
33613,"Bielefeld Gellershagen","Spresstrasse 89",51.999087,8.51696,Nordrhein-Westfalen
08622,Adorf,"Pappelallee 90",50.284648,12.240561,"Freistaat Sachsen"
25358,Hohenfelde,"Inge Beisheim Platz 96",53.907444,9.633774,Schleswig-Holstein
91629,Weihenzell,"Heiligengeistbrücke 21",49.280425,10.632845,"Freistaat Bayern"
21395,Tespe,"Inge Beisheim Platz 94",53.350737,10.420613,Niedersachsen
98602,Meiningen,"Kantstraße 97",50.485228,10.307643,"Freistaat Thüringen"
67435,"Neustadt an der Weinstraße Geinsheim","Invalidenstrasse 58",49.335725,8.129798,Rheinland-Pfalz
06874,"Lutherstadt Wittenberg","Flotowstr. 44",51.963885,12.657369,Sachsen-Anhalt
84329,Wurmannsquick,"Ziegelstr. 69",48.394783,12.761883,"Freistaat Bayern"
86179,Augsburg,"Sonnenallee 7",48.306429,10.960509,"Freistaat Bayern"
09619,Dorfchemnitz,"Pappelallee 43",50.845995,13.54619,"Freistaat Sachsen"
24161,Altenholz,"Genterstrasse 1",54.359613,10.139225,Schleswig-Holstein
24206,Preetz,"Reeperbahn 16",54.230985,10.189529,Schleswig-Holstein
66484,Kleinsteinhausen,"Invalidenstrasse 49",49.301653,7.458345,Rheinland-Pfalz
18582,Göhren,"Flotowstr. 48",47.659867,9.571262,Mecklenburg-Vorpommern
72667,Schlaitdorf,"Brandenburgische Str. 90",48.638428,9.161156,Baden-Württemberg
06318,Wansleben,"Holstenwall 45",51.372539,11.672115,Sachsen-Anhalt
83262,Traunstein,"Albrechtstrasse 61",47.953331,12.591322,"Freistaat Bayern"
38118,Braunschweig,"Los-Angeles-Platz 7",52.329255,10.58431,Niedersachsen
04001,Leipzig,"Fugger Strasse 83",51.40834,12.455093,"Freistaat Sachsen"
72649,Wolfschlugen,"Hallesches Ufer 98",48.589409,9.343739,Baden-Württemberg
40237,"Düsseldorf Mörsenbroich","Park Str. 92",51.213287,6.909364,Nordrhein-Westfalen
90218,Nürnberg,"Rathausstrasse 40",49.538254,11.160742,"Freistaat Bayern"
77886,Lauf,"Waldowstr. 8",48.679867,8.18615,Baden-Württemberg
24986,Rüde,"Hochstrasse 32",54.753195,9.631764,Schleswig-Holstein
27751,Delmenhorst,"Karl-Liebknecht-Strasse 88",52.949076,8.746509,Niedersachsen
96115,Memmelsdorf,"Luebecker Strasse 19",49.937129,10.885799,"Freistaat Bayern"
83388,Freilassing,"Langenhorner Chaussee 62",47.749591,13.051227,"Freistaat Bayern"
91056,Erlangen,"Mellingburgredder 91",49.635885,10.975993,"Freistaat Bayern"
54347,Neumagen-Dhron,"Güntzelstrasse 56",49.939652,6.917404,Rheinland-Pfalz
44894,Bochum,"Leopoldstraße 93",51.397503,7.262745,Nordrhein-Westfalen
68239,"Mannheim Seckenheim","Scharnweberstrasse 51",49.496859,8.404443,Baden-Württemberg
38304,Wolfenbüttel,"Pohlstrasse 26",52.191547,10.469014,Niedersachsen
01801,Heidenau,"Gruenauer Strasse 39",50.871388,13.854411,"Freistaat Sachsen"
17479,Greifswald,"Kurfürstendamm 92",54.029198,13.343568,Mecklenburg-Vorpommern
21471,Lauenburg,"Gruenauer Strasse 57",53.418619,10.558395,Schleswig-Holstein
39301,Genthin,"Ruschestrasse 61",52.373115,12.103097,Sachsen-Anhalt
06040,Halle,"Messedamm 94",51.385212,11.921565,Sachsen-Anhalt
38882,Blankenburg,"Koenigstrasse 32",51.900282,10.951812,Sachsen-Anhalt
66616,Nonnweiler,"Hallesches Ufer 44",49.660516,7.026979,"Freistaat Thüringen"
04357,Leipzig,"Prenzlauer Allee 80",51.408462,12.363674,"Freistaat Sachsen"
84482,Burghausen,"Langenhorner Chaussee 34",48.2249,12.84529,"Freistaat Bayern"
33104,"Paderborn Sennelager","Bleibtreustrasse 64",51.683808,8.822126,Nordrhein-Westfalen
99010,Erfurt,"Charlottenstrasse 74",50.971872,11.067394,"Freistaat Thüringen"
90532,Feucht,"Mellingburgredder 30",49.320145,11.154398,"Freistaat Bayern"
83602,Holzkirchen,"Waldowstr. 1",47.912629,11.795954,"Freistaat Bayern"
19313,Wittenberge,"Ruschestrasse 33",53.036512,11.674784,Mecklenburg-Vorpommern
20095,"Hamburg Sankt Georg","Fasanenstrasse 2",53.46011,9.935293,Hamburg
24159,Kiel,"Genterstrasse 7",54.313616,10.202681,Schleswig-Holstein
70191,"Stuttgart Bad Cannstatt","Ollenhauer Str. 87",48.805918,9.211304,Baden-Württemberg
10777,"Berlin Wilmersdorf","Genslerstraße 92",52.478845,13.315856,Berlin
57629,Linden,"Gotzkowskystrasse 2",50.723413,7.720892,Rheinland-Pfalz
94204,Regen,"Kirchenallee 5",49.060427,13.098735,"Freistaat Bayern"
80673,München,"Landsberger Allee 32",48.177568,11.531792,"Freistaat Bayern"
39124,Magdeburg,"Unter den Linden 16",52.078881,11.583537,Sachsen-Anhalt
08132,"Mülsen St Jacob","Reeperbahn 86",50.863888,12.43186,"Freistaat Sachsen"
91242,Ottensoos,"Mellingburgredder 18",49.610562,11.369045,"Freistaat Bayern"
66871,Ehweiler,"Hardenbergstraße 61",49.506924,7.450916,Rheinland-Pfalz
37127,Jühnde,"Meinekestraße 58",51.580754,9.799007,Niedersachsen
02816,Görlitz,"Lietzensee-Ufer 92",51.094049,14.981541,"Freistaat Sachsen"
08642,"Bad Elster","Pappelallee 19",50.297427,12.302986,"Freistaat Sachsen"
70619,"Stuttgart Sillenbuch","Ollenhauer Str. 74",48.686034,9.166798,Baden-Württemberg
02922,Horka,"Heinrich Heine Platz 99",51.392317,14.958769,"Freistaat Sachsen"
88173,Scheidegg,"Potsdamer Platz 49",47.676205,9.870148,"Freistaat Bayern"
67294,Gauersheim,"Brandenburgische Strasse 71",49.626295,7.998777,Rheinland-Pfalz
20146,"Hamburg Rotherbaum","Fasanenstrasse 90",53.557901,9.979931,Hamburg
29479,Jameln,"Lietzenburger Straße 72",53.002912,11.087593,Niedersachsen
59519,Möhnesee,"Gotzkowskystraße 41",51.452208,8.178996,Nordrhein-Westfalen
90235,Nürnberg,"Kantstrasse 14",49.539873,11.092733,"Freistaat Bayern"
08412,Hartmannsdorf,"Schoenebergerstrasse 55",50.721155,12.459698,"Freistaat Sachsen"
22953,Hoisdorf,"Inge Beisheim Platz 77",53.669969,10.312515,Schleswig-Holstein
92210,Amberg,"Flughafenstrasse 72",49.45806,11.795544,"Freistaat Bayern"
25921,Süderlügum,"Hochstrasse 50",54.826148,8.823331,Schleswig-Holstein
22549,"Hamburg Lurup","Fasanenstrasse 3",53.612986,10.074645,Hamburg
71292,Friolzheim,"Brandenburgische Str. 12",48.896421,8.925109,Baden-Württemberg
27404,Zeven,"Budapester Strasse 5",53.360157,9.350358,Niedersachsen
85208,Dachau,"Büsingstrasse 71",48.242947,11.424032,"Freistaat Bayern"
84076,Pfeffenhausen,"Neuer Jungfernstieg 83",48.668685,12.047421,"Freistaat Bayern"
44147,Dortmund,"Straße der Pariser Kommune 9",51.470681,7.51389,Nordrhein-Westfalen
91051,Erlangen,"Mellingburgredder 72",49.618799,10.983784,"Freistaat Bayern"
80075,München,"Landsberger Allee 30",48.081396,11.487276,"Freistaat Bayern"
84478,Waldkraiburg,"Kieler Strasse 30",48.275401,12.382209,"Freistaat Bayern"
91339,Röttenbach,"Luebeckertordamm 2",48.446216,12.783716,"Freistaat Bayern"
42697,"Solingen Merscheid","Park Str. 48",51.205274,6.975453,Nordrhein-Westfalen
58454,"Witten Annen","Augsburger Straße 18",51.366271,7.317925,Nordrhein-Westfalen
90260,Nürnberg,"Kantstrasse 52",49.479133,11.078431,"Freistaat Bayern"
94371,Rattenberg,"Kirchenallee 57",49.087455,12.796238,"Freistaat Bayern"
23691,Eutin,"Nuernbergerstrasse 86",54.190258,10.635722,Schleswig-Holstein
25813,Husum,"An Der Urania 74",54.490525,8.880297,Schleswig-Holstein
87474,Buchenberg,"Hedemannstasse 43",47.608471,10.243895,"Freistaat Bayern"
19222,Hagenow,"Ruschestrasse 74",53.405759,11.27905,Mecklenburg-Vorpommern
76833,Knöringen,"Brandenburgische Strasse 85",49.290558,8.049289,Rheinland-Pfalz
23827,Krems,"Hans-Grade-Allee 60",53.975096,10.348925,Schleswig-Holstein
66839,Schmelz,"Hallesches Ufer 95",49.354987,6.85551,Saarland
68766,Hockenheim,"Scharnweberstrasse 32",49.414391,8.507783,Baden-Württemberg
54597,"Auw bei Prüm","Rudower Strasse 42",50.234213,6.524608,Rheinland-Pfalz
15558,Rüdersdorf,"Landhausstraße 70",52.412147,13.700075,Brandenburg
56291,Bickenbach,"Brandenburgische Str 11",50.113631,7.561283,Rheinland-Pfalz
56377,Nassau,"Stuttgarter Platz 67",50.275462,7.85776,Rheinland-Pfalz
18202,"Bad Doberan","Reeperbahn 20",54.148865,11.944731,Mecklenburg-Vorpommern
39240,Breitenhagen,"Feldstrasse 79",52.032546,11.978451,Sachsen-Anhalt
86069,Augsburg,"Sonnenallee 58",48.455213,10.941042,"Freistaat Bayern"
09117,Chemnitz,"Gotthardstrasse 90",50.870312,12.922444,"Freistaat Sachsen"
72297,Seewald,"Eichendorffstr. 46",48.631502,8.369665,Baden-Württemberg
91024,Erlangen,"Mellingburgredder 73",49.642064,11.055674,"Freistaat Bayern"
06338,Mansfeld,"Holstenwall 45",51.564063,11.429887,Sachsen-Anhalt
91743,Unterschwaningen,"Heiligengeistbrücke 44",49.008467,10.725907,"Freistaat Bayern"
70376,"Stuttgart Zuffenhausen","Ollenhauer Str. 49",48.689151,9.202427,Baden-Württemberg
56332,Niederfell,"Storkower Strasse 39",50.220643,7.35825,Rheinland-Pfalz
21029,"Hamburg Bergedorf","Waßmannsdorfer Chaussee 67",53.625195,10.049326,Hamburg
94253,Bischofsmais,"Kirchenallee 73",48.922911,13.085976,"Freistaat Bayern"
99326,Behringen,"Koenigstrasse 96",50.840809,11.155099,"Freistaat Thüringen"
01471,Bärnsdorf,"Luebeckertordamm 11",51.259566,13.660962,"Freistaat Sachsen"
77871,Renchen,"Waldowstr. 55",48.589819,8.014972,Baden-Württemberg
71263,"Weil der Stadt","Hallesches Ufer 54",48.70087,8.771228,Baden-Württemberg
82156,Gräfelfing,"Kurfuerstendamm 12",48.107982,11.467552,"Freistaat Bayern"
76879,Bornheim,"Motzstr. 15",49.173868,8.226283,Rheinland-Pfalz
41748,"Viersen Stadtmitte","Fischerinsel 84",51.292974,6.476144,Nordrhein-Westfalen
99007,Erfurt,"Charlottenstrasse 7",50.880649,11.103846,"Freistaat Thüringen"
63075,"Offenbach am Main","Bayreuther Strasse 57",50.093749,8.877916,Hessen
98716,Elgersburg,"Eschenweg 31",50.777333,10.765207,"Freistaat Thüringen"
66484,Althornbach,"Invalidenstrasse 33",49.126311,7.523683,Rheinland-Pfalz
94436,Simbach,"Neuer Jungfernstieg 87",48.483737,12.751527,"Freistaat Bayern"
86504,Merching,"Schillerstrasse 60",48.257853,10.963805,"Freistaat Bayern"
96369,Weißenbrunn,"Ellmenreichstrasse 28",50.142823,11.388498,"Freistaat Bayern"
55767,Rötsweiler-Nockenthal,"Meininger Strasse 36",49.826011,7.19489,Rheinland-Pfalz
08427,Fraureuth,"Reeperbahn 24",50.663282,12.40286,"Freistaat Sachsen"
13159,"Berlin Blankenfelde","Leopoldstraße 48",52.450956,13.469783,Berlin
75239,Eisingen,"Sömmeringstr. 22",48.97245,8.72172,Baden-Württemberg
95361,Ködnitz,"Ellmenreichstrasse 24",50.093774,11.512296,"Freistaat Bayern"
49681,Garrel,"Nuernbergerstrasse 96",52.948861,7.970863,Niedersachsen
94012,Passau,"Albrechtstrasse 48",48.638368,13.415001,"Freistaat Bayern"
01101,Dresden,"Messedamm 99",51.041866,13.735796,"Freistaat Sachsen"
85588,Vaterstetten,"Büsingstrasse 65",48.110074,11.859674,"Freistaat Bayern"
09225,Einsiedel,"Pappelallee 81",47.895023,8.080379,"Freistaat Sachsen"
22905,Ahrensburg,"Chausseestr. 12",53.747692,10.237807,Schleswig-Holstein
87402,Kempten,"Albrechtstrasse 8",47.676564,10.284779,"Freistaat Bayern"
91166,Georgensgmünd,"Luebeckertordamm 51",49.14308,10.944951,"Freistaat Bayern"
67067,"Ludwigshafen am Rhein Gartenstadt","Leipziger Strasse 7",49.514302,8.357023,Rheinland-Pfalz
29690,Schwarmstedt,"Lange Strasse 55",52.6589,9.660444,Niedersachsen
01732,Rabenau,"Charlottenstrasse 27",51.011405,13.66438,"Freistaat Sachsen"
72147,Nehren,"Gotzkowskystrasse 90",48.513569,9.105905,Baden-Württemberg
67688,Rodenbach,"Scharnweberstrasse 37",49.547422,7.717857,Rheinland-Pfalz
69439,Zwingenberg,"Grosse Praesidenten Str. 75",49.444454,9.083265,Baden-Württemberg
81305,München,"Rhinstrasse 91",48.206304,11.502082,"Freistaat Bayern"
91626,Schopfloch,"Mohrenstrasse 56",49.05301,10.28093,"Freistaat Bayern"
54578,Nohn,"Augsburger Strasse 34",50.280016,6.822398,Rheinland-Pfalz
25555,Hanerau-Hademarschen,"Kastanienallee 16",54.165056,9.338872,Schleswig-Holstein
56566,"Neuwied Oberbieber","Storkower Strasse 47",50.529712,7.472118,Rheinland-Pfalz
54317,Korlingen,"Lützowplatz 94",49.675858,6.811117,Rheinland-Pfalz
04179,Leipzig,"Prenzlauer Allee 68",51.309595,12.216849,"Freistaat Sachsen"
86907,Dießen,"Schillerstrasse 77",48.010701,11.125613,"Freistaat Bayern"
03181,Peitz,"Amsinckstrasse 11",51.976147,14.377074,Brandenburg
95188,Issigau,"Billwerder Neuer Deich 38",50.335469,11.674799,"Freistaat Bayern"
01551,Großenhain,"Lietzensee-Ufer 76",51.269685,13.529518,"Freistaat Sachsen"
20539,"Hamburg Rothenburgsort","Fasanenstrasse 82",53.464029,9.99747,Hamburg
99630,Weißensee,"Heinrich Heine Platz 83",47.583061,10.70429,"Freistaat Thüringen"
83006,Rosenheim,"Gubener Str. 13",47.847017,12.219658,"Freistaat Bayern"
21380,Artlenburg,"Inge Beisheim Platz 42",53.324547,10.508653,Niedersachsen
53520,Sierscheid,"Augsburger Strasse 17",50.348709,7.0603,Rheinland-Pfalz
31553,Sachsenhagen,"Michaelkirchstr. 35",52.30976,9.223341,Niedersachsen
56244,Arnshöfen,"Storkower Strasse 64",50.572541,7.727732,Rheinland-Pfalz
57638,Obernau,"Knesebeckstrasse 57",50.766237,7.538995,Rheinland-Pfalz
91604,Flachslanden,"Heiligengeistbrücke 70",49.532346,10.545397,"Freistaat Bayern"
94014,Passau,"Albrechtstrasse 95",48.549661,13.507006,"Freistaat Bayern"
49832,Thuine,"Lietzenburger Straße 34",52.5484,7.528641,Niedersachsen
76857,Dernbach,"Knesebeckstrasse 79",49.231722,7.841477,Rheinland-Pfalz
23715,Bosau,"Nuernbergerstrasse 38",54.059632,10.529564,Schleswig-Holstein
94548,Innernzell,"Ziegelstr. 38",48.781648,13.262819,"Freistaat Bayern"
73434,"Aalen Unterrombach","An der Schillingbrucke 36",48.751666,10.181215,Baden-Württemberg
91257,Pegnitz,"Fontenay 17",49.801946,11.614939,"Freistaat Bayern"
39221,Biere,"Feldstrasse 63",51.947923,11.802763,Sachsen-Anhalt
97993,Creglingen,"Waldowstr. 53",49.431134,10.091299,Baden-Württemberg
93422,Roding,"Luebecker Strasse 92",49.271467,12.432207,"Freistaat Bayern"
84124,Dingolfing,"Neuer Jungfernstieg 2",48.563468,12.419567,"Freistaat Bayern"
98744,Cursdorf,"Oldesloer Strasse 11",50.634089,11.134989,"Freistaat Thüringen"
01292,Dresden,"Charlottenstrasse 5",51.135467,13.84412,"Freistaat Sachsen"
34434,Borgentreich,"Leipziger Straße 78",51.580695,9.167037,Nordrhein-Westfalen
96503,Sonneberg,"Eschenweg 35",50.312322,11.17181,"Freistaat Thüringen"
63766,Hösbach,"Rudolstaedter Strasse 99",50.057215,9.110048,"Freistaat Bayern"
66711,Saarlouis,"Stresemannstr. 41",49.326141,6.837501,"Freistaat Thüringen"
99853,Gotha,"Heinrich Heine Platz 84",50.99363,10.671462,"Freistaat Thüringen"
78576,Emmingen-Liptingen,"Eichendorffstr. 28",47.986202,8.818106,Baden-Württemberg
40724,Hilden,"Am Borsigturm 73",51.227429,7.047132,Nordrhein-Westfalen
56648,Saffig,"Storkower Strasse 71",50.307326,7.440781,Rheinland-Pfalz
34320,Söhrewald,"Leipziger Straße 65",51.184373,9.536393,Hessen
56379,Dörnberg,"Stuttgarter Platz 51",50.281197,7.929217,Rheinland-Pfalz
35463,Fernwald,"Hollander Strasse 71",50.502634,8.726046,Hessen
93464,Tiefenbach,"Hoheluftchaussee 4",49.527429,12.523755,"Freistaat Bayern"
22902,Ahrensburg,"Chausseestr. 32",53.620953,10.21336,Schleswig-Holstein
52499,Baesweiler,"Knesebeckstraße 20",50.979726,6.281931,Nordrhein-Westfalen
35119,Rosenthal,"Holstenwall 92",50.94952,8.874888,Hessen
28201,"Bremen Buntentor","Grolmanstraße 27",53.094136,8.873073,"Freie Hansestadt Bremen"
63933,Mönchberg,"Esplanade 25",49.768801,9.344709,"Freistaat Bayern"
40591,"Düsseldorf Oberbilk","Park Str. 57",51.183389,6.800074,Nordrhein-Westfalen
96244,Michelau,"Borstelmannsweg 90",50.083596,11.057678,"Freistaat Bayern"
04738,Roßwein,"Alt-Moabit 31",50.996257,13.19827,"Freistaat Sachsen"
63913,Amorbach,"Esplanade 65",49.629932,9.208888,"Freistaat Bayern"
80318,München,"Landsberger Allee 41",48.057806,11.58133,"Freistaat Bayern"
94401,Landau,"Kirchenallee 84",48.766464,12.712623,"Freistaat Bayern"
76131,"Karlsruhe Oststadt","Frankfurter Allee 82",48.929676,8.427336,Baden-Württemberg
85291,Reichertshausen,"Büsingstrasse 92",48.426612,11.495291,"Freistaat Bayern"
91054,Buckenhof,"Mellingburgredder 79",49.567134,10.997772,"Freistaat Bayern"
81628,München,"Rosenstrasse 62",48.130278,11.519155,"Freistaat Bayern"
63538,Großkrotzenburg,"Scharnweberstrasse 58",49.992129,8.921558,Hessen
85467,Neuching,"Büsingstrasse 74",48.261435,11.812197,"Freistaat Bayern"
86467,Thannhausen,"Alt Reinickendorf 19",48.212296,10.387308,"Freistaat Bayern"
23560,Lübeck,"Rudower Chaussee 75",53.903971,10.694438,Schleswig-Holstein
07374,Pößneck,"Eschenweg 33",50.824239,12.026336,"Freistaat Thüringen"
98503,Suhl,"Oldesloer Strasse 58",50.509235,10.731781,"Freistaat Thüringen"
04211,Leipzig,"Prenzlauer Allee 90",51.387386,12.472465,"Freistaat Sachsen"
96305,Kronach,"Fontenay 36",50.193896,11.395511,"Freistaat Bayern"
67806,Bisterschied,"Anhalter Strasse 92",49.58576,7.6911,Rheinland-Pfalz
90480,Nürnberg,"Kantstrasse 15",49.512273,11.078156,"Freistaat Bayern"
16861,Kyritz,"Hoheluftchaussee 22",52.965499,12.346919,Brandenburg
24536,Neumünster,"Budapester Strasse 50",54.169477,9.945504,Schleswig-Holstein
92545,Niedermurach,"Flughafenstrasse 28",49.355867,12.39067,"Freistaat Bayern"
63887,Miltenberg,"Alter Wall 62",49.671486,9.166007,"Freistaat Bayern"
81311,München,"Rosenstrasse 61",48.144691,11.547863,"Freistaat Bayern"
08003,Zwickau,"Kurfürstendamm 29",50.652809,12.409032,"Freistaat Sachsen"
14059,"Berlin Charlottenburg","Leopoldstraße 50",52.466709,13.337386,Berlin
70499,"Stuttgart Weilimdorf","Ollenhauer Str. 38",48.836198,9.181965,Baden-Württemberg
83022,Rosenheim,"Gubener Str. 24",47.818542,12.125703,"Freistaat Bayern"
54689,Olmscheid,"Ansbacher Strasse 77",50.113905,6.174313,Rheinland-Pfalz
56814,Ernst,"Gotzkowskystrasse 10",50.129625,7.200107,Rheinland-Pfalz
24322,Hohwacht,"Schönwalder Allee 84",54.395736,10.72155,Schleswig-Holstein
38877,Benneckenstein,"Feldstrasse 35",51.681196,10.748987,Sachsen-Anhalt
91567,Herrieden,"Heiligengeistbrücke 23",49.175682,10.432353,"Freistaat Bayern"
54518,Osann-Monzel,"Ansbacher Strasse 16",49.92646,6.860754,Rheinland-Pfalz
84184,Tiefenbach,"Hoheluftchaussee 61",48.530835,12.051672,"Freistaat Bayern"
88512,Mengen,"Hedemannstasse 6",48.044301,9.353821,Baden-Württemberg
17033,Neubrandenburg,"Unter den Linden 82",53.590591,13.348292,Mecklenburg-Vorpommern
67593,Westhofen,"Hermannstrasse 41",49.608138,8.264074,Rheinland-Pfalz
91535,Rothenburg,"Heiligengeistbrücke 25",51.283534,14.984853,"Freistaat Bayern"
36211,Alheim,"Leipziger Straße 98",51.076303,9.750143,Hessen
92201,Amberg,"Borstelmannsweg 13",49.421255,11.838922,"Freistaat Bayern"
85279,Wolnzach,"Rankestraße 9",48.599417,11.622418,"Freistaat Bayern"
12529,Schönefeld,"Waßmannsdorfer Chaussee 83",52.315944,13.406682,Brandenburg
67281,Bissersheim,"Anhalter Strasse 9",49.445228,8.207429,Rheinland-Pfalz
21698,Harsefeld,"Gruenauer Strasse 76",53.420826,9.538562,Niedersachsen
91352,Hallerndorf,"Ellmenreichstrasse 6",49.75772,10.928803,"Freistaat Bayern"
76227,"Karlsruhe Durlach","Frankfurter Allee 45",48.918207,8.445111,Baden-Württemberg
27245,Barenburg,"Budapester Strasse 44",52.60124,8.91249,Niedersachsen
04622,Schmölln,"Hoheluftchaussee 3",50.898031,12.381728,"Freistaat Thüringen"
95101,Rehau,"Billwerder Neuer Deich 55",50.2644,11.990397,"Freistaat Bayern"
67752,"Rutsweiler an der Lauter","Grosse Praesidenten Str. 51",49.670721,7.569231,Rheinland-Pfalz
89143,Blaubeuren,"An der Schillingbrucke 32",48.444632,9.822019,Baden-Württemberg
25504,Itzehoe,"An Der Urania 32",54.003196,9.543449,Schleswig-Holstein
12359,"Berlin Buckow","Leopoldstraße 94",52.519737,13.470274,Berlin
15229,Frankfurt,"Bayreuther Strasse 34",52.289561,14.384353,Brandenburg
59519,Möhnesee,"Gotzkowskystraße 73",51.571216,8.233294,Nordrhein-Westfalen
67661,"Kaiserslautern Innenstadt","Bayreuther Strasse 94",49.502986,7.71489,Rheinland-Pfalz
83681,Tegernsee,"Waldowstr. 48",47.803949,11.686359,"Freistaat Bayern"
39646,Bergfriede,"An der Alster 63",52.515355,11.000359,Sachsen-Anhalt
24551,Henstedt-Ulzburg,"Karl-Liebknecht-Strasse 15",53.782575,10.067382,Schleswig-Holstein
76889,Oberschlettenbach,"Hollander Strasse 99",49.135107,7.803819,Rheinland-Pfalz
02728,Ebersbach,"Alt-Moabit 84",51.021557,13.033312,"Freistaat Sachsen"
76332,"Bad Herrenalb","Brandenburgische Str. 45",48.814749,8.447969,Baden-Württemberg
59558,Lippstadt,"Gotzkowskystraße 29",51.592581,8.314345,Nordrhein-Westfalen
85403,Nandlstadt,"Schillerstrasse 93",48.501281,11.742252,"Freistaat Bayern"
86720,Nördlingen,"Alsterkrugchaussee 41",48.933699,10.439819,"Freistaat Bayern"
56281,Emmelshausen,"Brandenburgische Str 88",50.098065,7.548148,Rheinland-Pfalz
83564,Soyen,"Jahnstrasse 45",48.216499,12.178765,"Freistaat Bayern"
54426,Büdlich,"Güntzelstrasse 37",49.753651,7.024888,Rheinland-Pfalz
84083,Langquaid,"Schaarsteinweg 71",48.844367,11.959878,"Freistaat Bayern"
25421,Pinneberg,"Chausseestr. 96",53.725267,9.790406,Schleswig-Holstein
95660,Mitterteich,"Flughafenstrasse 3",50.025644,12.230237,"Freistaat Bayern"
88255,Baindt,"Eichendorffstr. 27",47.934362,9.628258,Baden-Württemberg
21388,Soderstorf,"Inge Beisheim Platz 14",53.105476,10.211637,Niedersachsen
87416,Kempten,"Albrechtstrasse 17",47.635204,10.235899,"Freistaat Bayern"
04003,Leipzig,"Fugger Strasse 72",51.398237,12.400044,"Freistaat Sachsen"
35781,Weilburg,"Budapester Straße 63",50.484649,8.265199,Hessen
87767,Niederrieden,"Ufnau Strasse 14",48.028003,10.261333,"Freistaat Bayern"
24911,Flensburg,"Spresstrasse 64",54.879773,9.482645,Schleswig-Holstein
01822,Königstein,"Holstenwall 87",49.568553,11.693995,"Freistaat Sachsen"
56288,Alterkülz,"Joachimstaler Str. 77",50.126823,7.515227,Rheinland-Pfalz
96485,Lautertal,"Borstelmannsweg 72",50.424432,10.959875,"Freistaat Bayern"
97301,Kitzingen,"Alter Wall 35",49.828436,10.117123,"Freistaat Bayern"
24752,Rendsburg,"Schönwalder Allee 44",54.33366,9.595797,Schleswig-Holstein
80081,München,"Landsberger Allee 62",48.091653,11.655468,"Freistaat Bayern"
81477,München,"Rosenstrasse 31",48.119195,11.499234,"Freistaat Bayern"
46286,Dorsten,"Knesebeckstraße 91",51.6578,7.016975,Nordrhein-Westfalen
84132,Vilsbiburg,"Neuer Jungfernstieg 49",48.431279,12.431321,"Freistaat Bayern"
29581,Gerdau,"Michaelkirchstr. 24",53.015315,10.344349,Niedersachsen
85425,Erding,"Büsingstrasse 69",48.337814,11.989207,"Freistaat Bayern"
21435,Stelle,"Gruenauer Strasse 9",53.384535,10.103173,Niedersachsen
24961,Tarp,"Hochstrasse 75",54.714048,9.417052,Schleswig-Holstein
98544,Zella-Mehlis,"Eschenweg 24",50.698495,10.608703,"Freistaat Thüringen"
95337,Neuenmarkt,"Fontenay 49",50.026951,11.611333,"Freistaat Bayern"
69493,Hirschberg,"Hollander Strasse 61",49.581376,8.751909,Baden-Württemberg
07371,Pößneck,"Eschenweg 78",50.897147,12.089242,"Freistaat Thüringen"
47809,Krefeld,"Fischerinsel 91",51.331949,6.604767,Nordrhein-Westfalen
84186,Vilsheim,"Neuer Jungfernstieg 29",48.411991,12.096768,"Freistaat Bayern"
94229,Viechtach,"Kirchenallee 34",49.165474,12.922161,"Freistaat Bayern"
